854 15550 11050
855 15650 11050
856 15700 11150
860 15550 11550
859 15450 11650
861 15950 11550
862 15850 11350
863 16050 11350
864 16000 11150
865 16150 11050
866 16450 11250
867 16450 10650
869 16700 10500
870 16700 10200
871 16600 10250
872 16550 10400
868 16500 10500
873 16400 10450
874 16200 10300
875 16350 10200
876 16500 10050
878 16500 9800
879 16600 9750
880 16800 9650
881 16800 9350
882 16800 9150
883 16800 9000
884 16500 9000
885 16400 9000
886 16450 9250
888 16300 9350
887 16200 9150
920 16100 9000
919 16000 9000
902 15850 8850
901 15750 8850
900 15750 8950
899 15650 9200
907 15050 8950
908 15050 8750
906 15500 8600
903 15650 8600
904 15650 8500
916 15900 8350
917 15950 8600
918 16000 8700
922 16199 8750
921 16199 8856
923 16305 8749
924 16250 8600
925 16250 8500
927 16400 8350
926 16100 8000
928 16700 8000
929 16850 7650
930 16500 7350
931 16600 6750
932 16600 6600
933 16300 6000
935 15998 6057
934 16103 6057
936 16104 5950
937 16200 5800
941 16600 5500
942 16600 5100
943 16850 4900
944 16850 4750
945 16850 4150
946 16850 4050
947 16850 3900
948 16850 3800
952 16450 4150
951 16350 4050
949 16450 3900
950 16350 3800
977 15950 3750
978 15950 3650
979 15950 3450
976 15754 3557
973 15600 3650
974 15648 3556
975 15648 3450
980 15754 3206
982 15648 3099
981 15648 3206
972 15500 3300
971 15500 3200
970 15350 3050
987 15500 2800
986 15650 2800
985 15800 2800
983 15950 2950
984 15950 2800
990 15950 2300
989 15800 2300
988 15650 2300
684 15400 2050
683 15250 2000
685 15100 2250
686 14900 2300
687 14750 2250
680 14500 2150
681 14600 2050
682 14900 2050
676 14850 1450
675 14600 1550
674 14400 1550
677 14450 1700
678 14350 1900
679 14400 2050
673 14100 1850
671 13950 1450
672 13900 1700
669 13750 1650
670 13650 1500
666 13450 1700
667 13550 2000
668 13550 2150
665 13050 1600
664 12950 1450
663 12850 1700
726 12900 2700
725 13050 2800
724 13200 2800
728 13200 3100
727 12900 3200
729 13050 3300
710 13600 3500
736 13450 4250
737 13700 4150
739 14000 4400
740 14200 4350
969 15250 3450
700 14950 3750
699 14850 3750
698 14700 3650
697 14600 3600
706 14450 3500
696 14450 3300
695 14550 3100
694 14700 3150
693 14900 2950
692 14950 2750
691 14750 2750
690 14550 2800
689 14500 2550
688 14500 2350
719 14100 2350
720 14050 2500
718 14200 2500
722 13800 2800
723 13600 2950
712 13600 3150
711 13650 3300
713 13800 3300
714 14000 3150
715 14000 2950
721 14050 2800
717 14200 2800
716 14200 3000
707 14200 3500
709 13950 3500
708 13900 3700
705 14550 3800
704 14850 4150
703 14950 4250
702 15100 4250
701 15100 3750
968 15350 3750
967 15500 3800
966 15500 3950
965 15600 4150
964 15600 4400
963 15500 4450
962 15600 4800
961 15750 5000
993 15950 4950
953 16150 4900
954 16200 5050
956 16100 5200
955 16200 5300
940 16300 5500
938 16100 5700
939 16050 5500
957 15750 5500
958 15606 5606
959 15499 5607
960 15498 5500
769 15300 5500
767 15300 5350
766 15150 5350
768 15150 5500
770 15250 5700
771 15250 5850
772 15200 6000
773 15200 6150
775 15050 6150
774 15050 6000
762 14900 6050
761 14800 6050
1000 14550 5750
763 14650 5500
764 14750 5350
765 14800 5150
741 14200 4750
742 14000 4800
743 14000 4950
745 13850 4900
744 13850 4750
738 13700 4550
735 13450 4650
734 13600 4750
733 13500 5050
751 13500 5550
750 13600 5350
749 13600 5250
746 13747 5150
748 13747 5256
747 13854 5256
755 14000 5450
754 13804 5447
753 13805 5554
752 13699 5554
790 13600 5850
791 13450 5950
792 13300 5950
794 13300 6350
793 13450 6350
788 13750 6350
789 13750 5950
756 14000 6050
757 14150 6000
758 14300 6100
759 14550 6050
760 14650 6150
780 14800 6450
779 14900 6550
778 15050 6650
776 15500 6600
777 15500 7000
913 15400 7350
914 15450 7650
915 15500 7850
905 15500 8450
909 15150 8150
910 15050 7900
911 15050 7650
912 15150 7450
782 14650 7000
781 14650 6550
783 14550 6550
784 14300 6500
785 14150 6400
786 14000 6550
787 13750 6700
801 13750 7300
802 13950 7450
803 14150 7450
804 14050 7650
800 13900 7750
799 13750 7800
798 13400 7850
797 12800 7550
796 12800 7450
795 12750 7000
603 11850 6750
604 11850 6600
605 11550 6000
607 11248 6057
606 11353 6057
608 11354 5950
609 11450 5800
613 11850 5500
614 11850 5100
615 12100 4900
616 12100 4750
732 12750 5200
731 12850 4650
730 12850 4250
620 12100 3800
619 12100 3900
618 12100 4050
617 12100 4150
624 11700 4150
623 11600 4050
621 11700 3900
622 11600 3800
649 11200 3750
650 11200 3650
651 11200 3450
648 11004 3557
645 10850 3650
646 10898 3556
647 10898 3450
652 11004 3206
654 10898 3099
653 10898 3206
644 10750 3300
643 10750 3200
642 10600 3050
659 10750 2800
658 10900 2800
657 11050 2800
655 11200 2950
656 11200 2800
662 11200 2300
661 11050 2300
660 10900 2300
356 10650 2050
355 10500 2000
357 10350 2250
358 10150 2300
359 10000 2250
352 9750 2150
353 9850 2050
354 10150 2050
348 10100 1450
347 9850 1550
346 9650 1550
349 9700 1700
350 9600 1900
351 9650 2050
345 9350 1850
343 9200 1450
344 9150 1700
341 9000 1650
342 8900 1500
338 8700 1700
339 8800 2000
340 8800 2150
337 8300 1600
336 8200 1450
335 8100 1700
398 8150 2700
397 8300 2800
396 8450 2800
400 8450 3100
399 8150 3200
401 8300 3300
382 8850 3500
408 8700 4250
409 8950 4150
411 9250 4400
412 9450 4350
641 10500 3450
372 10200 3750
371 10100 3750
370 9950 3650
369 9850 3600
378 9700 3500
368 9700 3300
367 9800 3100
366 9950 3150
365 10150 2950
364 10200 2750
363 10000 2750
362 9800 2800
361 9750 2550
360 9750 2350
391 9350 2350
392 9300 2500
390 9450 2500
394 9050 2800
395 8850 2950
384 8850 3150
383 8900 3300
385 9050 3300
386 9250 3150
387 9250 2950
393 9300 2800
389 9450 2800
388 9450 3000
379 9450 3500
381 9200 3500
380 9150 3700
377 9800 3800
376 10100 4150
375 10200 4250
374 10350 4250
373 10350 3750
640 10600 3750
639 10750 3800
638 10750 3950
637 10850 4150
636 10850 4400
635 10750 4450
634 10850 4800
633 11000 5000
992 11200 4950
625 11400 4900
626 11450 5050
628 11350 5200
627 11450 5300
612 11550 5500
610 11350 5700
611 11300 5500
629 11000 5500
630 10856 5606
631 10749 5607
632 10748 5500
441 10550 5500
439 10550 5350
438 10400 5350
440 10400 5500
442 10500 5700
443 10500 5850
444 10450 6000
445 10450 6150
447 10300 6150
446 10300 6000
434 10150 6050
433 10050 6050
432 9900 6150
431 9800 6050
997 9800 5750
435 9900 5500
436 10000 5350
437 10050 5150
413 9450 4750
414 9250 4800
415 9250 4950
417 9100 4900
416 9100 4750
410 8950 4550
407 8700 4650
406 8850 4750
405 8750 5050
421 8850 5250
422 8850 5350
420 8997 5256
418 8997 5150
419 9104 5256
427 9250 5450
426 9054 5447
425 9055 5554
424 8949 5554
423 8750 5550
464 8550 5950
463 8700 5950
462 8850 5850
461 9000 5950
428 9250 6050
429 9400 6000
430 9550 6100
456 9550 6500
455 9800 6550
453 9900 6550
452 10050 6450
451 10150 6550
450 10300 6650
448 10750 6600
449 10750 7000
585 10650 7350
586 10700 7650
587 10750 7850
602 11750 7350
601 12100 7650
600 11950 8000
598 11350 8000
599 11650 8350
597 11500 8500
596 11500 8600
595 11555 8749
593 11449 8856
594 11449 8750
590 11250 8700
589 11200 8600
588 11150 8350
576 10900 8500
575 10900 8600
578 10750 8600
577 10750 8450
581 10400 8150
582 10300 7900
583 10300 7650
584 10400 7450
454 9900 7000
475 9400 7450
476 9300 7650
477 9300 7900
478 9400 8150
479 9150 8250
480 9000 8250
470 8650 7850
471 9000 7800
472 9150 7750
474 9200 7450
473 9000 7300
459 9000 6700
458 9250 6550
457 9400 6400
460 9000 6350
465 8700 6350
466 8550 6350
467 8000 7000
468 8050 7450
469 8050 7550
273 7350 7650
272 7200 8000
274 7000 7350
275 7100 6750
276 7100 6600
285 7100 5500
286 7100 5100
287 7350 4900
288 7350 4750
404 8000 5200
403 8100 4650
402 8100 4250
292 7350 3800
291 7350 3900
290 7350 4050
289 7350 4150
296 6950 4150
295 6850 4050
293 6950 3900
294 6850 3800
321 6450 3750
322 6450 3650
323 6450 3450
320 6254 3557
317 6100 3650
318 6148 3556
319 6148 3450
324 6254 3206
326 6148 3099
325 6148 3206
316 6000 3300
315 6000 3200
314 5850 3050
331 6000 2800
330 6150 2800
329 6300 2800
327 6450 2950
328 6450 2800
334 6450 2300
333 6300 2300
332 6150 2300
28 5900 2050
27 5750 2000
29 5600 2250
30 5400 2300
31 5250 2250
24 5000 2150
25 5100 2050
26 5400 2050
20 5350 1450
19 5100 1550
18 4900 1550
21 4950 1700
22 4850 1900
23 4900 2050
17 4600 1850
15 4450 1450
16 4400 1700
13 4250 1650
14 4150 1500
10 3950 1700
11 4050 2000
12 4050 2150
1 1150 4000
2 1050 2750
3 1150 2250
5 1350 2350
4 1250 2050
6 1050 1550
8 3450 1450
9 3550 1600
7 3350 1700
70 3400 2700
69 3550 2800
68 3700 2800
72 3700 3100
71 3400 3200
73 3550 3300
54 4100 3500
52 4400 3700
53 4450 3500
51 4700 3500
57 4300 3300
55 4150 3300
56 4100 3150
67 4100 2950
66 4300 2800
58 4500 3150
60 4700 3000
59 4500 2950
65 4550 2800
61 4700 2800
62 4700 2500
64 4550 2500
63 4600 2350
32 5000 2350
33 5000 2550
34 5050 2800
35 5250 2750
36 5450 2750
37 5400 2950
38 5200 3150
39 5050 3100
40 4950 3300
50 4950 3500
41 5100 3600
49 5050 3800
42 5200 3650
43 5350 3750
313 5750 3450
44 5450 3750
45 5600 3750
312 5850 3750
311 6000 3800
310 6000 3950
309 6100 4150
308 6100 4400
307 6000 4450
48 5350 4150
47 5450 4250
46 5600 4250
306 6100 4800
305 6250 5000
991 6450 4950
297 6650 4900
298 6700 5050
300 6600 5200
299 6700 5300
284 6800 5500
277 6800 6000
278 6603 6057
279 6498 6057
280 6604 5950
281 6700 5800
282 6600 5700
283 6550 5500
301 6250 5500
302 6106 5606
303 5999 5607
304 5998 5500
111 5800 5350
110 5650 5350
112 5650 5500
113 5800 5500
85 4700 4750
86 4500 4800
87 4500 4950
89 4350 4900
88 4350 4750
78 4100 4750
79 3950 4650
82 4200 4550
83 4500 4400
84 4700 4350
81 4200 4150
80 3950 4250
74 3350 4250
75 3350 4650
76 3250 5200
136 3800 5950
135 3950 5950
133 4250 5950
134 4100 5850
95 4000 5550
77 4000 5050
93 4100 5250
94 4100 5350
92 4247 5256
90 4247 5150
91 4354 5256
98 4304 5447
96 4199 5554
97 4305 5554
99 4500 5450
109 5300 5150
108 5250 5350
107 5150 5500
994 5050 5750
102 4800 6100
101 4650 6000
100 4500 6050
132 4250 6350
137 3950 6350
138 3800 6350
139 3250 7000
140 3300 7450
141 3300 7550
142 3900 7850
152 4250 8250
151 4400 8250
153 4550 8750
154 4550 8950
155 4250 9250
165 4050 9200
166 3900 9250
169 3300 9350
168 3450 9450
167 3750 9500
163 4050 9700
164 4200 9450
156 4300 9450
157 4500 9750
162 4200 9850
158 4300 9950
160 4100 10150
161 3900 10150
172 3750 10500
171 3450 10450
170 3300 10650
173 3600 11100
174 3750 11200
179 3900 11150
178 3900 11400
177 3900 11550
176 3600 11600
175 3750 11400
180 4100 11150
181 4300 11150
159 4300 10150
185 4500 10250
184 4550 10550
183 4600 10850
182 4600 11100
996 5050 11650
202 5600 11100
196 5600 10850
195 5650 10550
187 5600 10250
186 5600 9750
241 5950 9750
242 6000 9600
240 6100 9800
238 6200 9950
239 6100 10050
188 5950 10250
189 6100 10250
192 6200 10300
193 6150 10400
194 5950 10550
197 5950 10850
199 6150 11050
200 6200 11150
198 6050 11050
201 5950 11150
203 5950 11650
204 6050 11550
206 6350 11350
205 6450 11550
207 6550 11350
208 6500 11150
209 6650 11050
191 6400 10300
190 6250 10200
237 6400 10050
236 6500 10050
221 6800 9950
234 6700 9800
235 6600 9800
233 6700 9650
232 6800 9350
230 6950 9250
231 6700 9150
263 6500 9000
264 6600 9000
229 6900 9000
228 7000 9000
267 6805 8749
265 6699 8856
266 6699 8750
268 6750 8600
269 6750 8500
271 6900 8350
270 6600 8000
114 5750 5700
115 5750 5850
116 5700 6000
117 5700 6150
119 5550 6150
118 5550 6000
106 5400 6050
105 5300 6050
103 5050 6050
104 5150 6150
124 5300 6450
123 5400 6550
122 5550 6650
120 6000 6600
121 6000 7000
126 5150 7000
125 5150 6550
127 5050 6550
128 4800 6500
129 4650 6400
130 4500 6550
131 4250 6700
145 4250 7300
146 4450 7450
147 4650 7450
148 4550 7650
144 4400 7750
143 4250 7800
149 4550 7900
150 4650 8150
995 5050 8450
259 6000 7850
258 5950 7650
257 5900 7350
256 5650 7450
255 5550 7650
254 5550 7900
253 5650 8150
249 6000 8450
250 6000 8600
247 6150 8600
248 6150 8500
260 6400 8350
261 6450 8600
262 6500 8700
246 6350 8850
245 6250 8850
244 6250 8950
252 5550 8750
251 5550 8950
243 6150 9200


289744
