355 10500 2000
356 10650 2050
662 11200 2300
661 11050 2300
660 10900 2300
357 10350 2250
358 10150 2300
360 9750 2350
361 9750 2550
364 10200 2750
365 10150 2950
363 10000 2750
362 9800 2800
393 9300 2800
389 9450 2800
388 9450 3000
368 9700 3300
367 9800 3100
366 9950 3150
369 9850 3600
641 10500 3450
642 10600 3050
659 10750 2800
658 10900 2800
657 11050 2800
656 11200 2800
655 11200 2950
643 10750 3200
644 10750 3300
653 10898 3206
654 10898 3099
652 11004 3206
651 11200 3450
650 11200 3650
622 11600 3800
621 11700 3900
620 12100 3800
619 12100 3900
618 12100 4050
617 12100 4150
624 11700 4150
623 11600 4050
649 11200 3750
647 10898 3450
648 11004 3557
646 10898 3556
645 10850 3650
639 10750 3800
637 10850 4150
636 10850 4400
992 11200 4950
625 11400 4900
626 11450 5050
627 11450 5300
612 11550 5500
614 11850 5100
616 12100 4750
615 12100 4900
613 11850 5500
609 11450 5800
605 11550 6000
604 11850 6600
603 11850 6750
602 11750 7350
601 12100 7650
795 12750 7000
796 12800 7450
797 12800 7550
600 11950 8000
598 11350 8000
589 11200 8600
596 11500 8600
597 11500 8500
599 11650 8350
595 11555 8749
557 11650 9000
556 11750 9000
555 12050 9000
554 12050 9150
553 12050 9350
552 12050 9650
825 12800 9350
824 12950 9450
823 13250 9500
822 13400 9250
821 13550 9200
819 13550 9700
818 13700 9850
814 13800 9950
817 13400 10150
816 13600 10150
815 13800 10150
828 13250 10500
827 12950 10450
826 12800 10650
829 13100 11100
830 13250 11200
831 13250 11400
832 13100 11600
833 13400 11550
834 13400 11400
835 13400 11150
836 13600 11150
837 13800 11150
1002 14550 11650
838 14100 11100
839 14100 10850
840 14050 10550
841 14000 10250
813 14000 9750
820 13700 9450
812 13800 9450
811 13750 9250
810 14050 8950
809 14050 8750
808 13750 8250
807 13900 8250
798 13400 7850
799 13750 7800
800 13900 7750
801 13750 7300
802 13950 7450
803 14150 7450
804 14050 7650
805 14050 7900
806 14150 8150
1001 14550 8450
907 15050 8950
908 15050 8750
909 15150 8150
910 15050 7900
911 15050 7650
912 15150 7450
782 14650 7000
787 13750 6700
794 13300 6350
793 13450 6350
788 13750 6350
786 14000 6550
785 14150 6400
792 13300 5950
791 13450 5950
790 13600 5850
751 13500 5550
748 13747 5256
747 13854 5256
746 13747 5150
743 14000 4950
741 14200 4750
742 14000 4800
744 13850 4750
745 13850 4900
734 13600 4750
738 13700 4550
739 14000 4400
740 14200 4350
737 13700 4150
736 13450 4250
730 12850 4250
731 12850 4650
732 12750 5200
735 13450 4650
733 13500 5050
749 13600 5250
750 13600 5350
752 13699 5554
754 13804 5447
755 14000 5450
753 13805 5554
789 13750 5950
756 14000 6050
757 14150 6000
758 14300 6100
759 14550 6050
1000 14550 5750
763 14650 5500
764 14750 5350
765 14800 5150
761 14800 6050
762 14900 6050
774 15050 6000
768 15150 5500
766 15150 5350
767 15300 5350
769 15300 5500
960 15498 5500
957 15750 5500
939 16050 5500
956 16100 5200
961 15750 5000
962 15600 4800
963 15500 4450
702 15100 4250
703 14950 4250
704 14850 4150
966 15500 3950
968 15350 3750
701 15100 3750
700 14950 3750
699 14850 3750
698 14700 3650
705 14550 3800
706 14450 3500
707 14200 3500
709 13950 3500
708 13900 3700
710 13600 3500
711 13650 3300
712 13600 3150
728 13200 3100
729 13050 3300
727 12900 3200
726 12900 2700
725 13050 2800
724 13200 2800
723 13600 2950
713 13800 3300
714 14000 3150
715 14000 2950
722 13800 2800
720 14050 2500
719 14100 2350
718 14200 2500
679 14400 2050
678 14350 1900
673 14100 1850
672 13900 1700
669 13750 1650
668 13550 2150
667 13550 2000
665 13050 1600
664 12950 1450
663 12850 1700
666 13450 1700
670 13650 1500
671 13950 1450
674 14400 1550
675 14600 1550
676 14850 1450
677 14450 1700
681 14600 2050
680 14500 2150
687 14750 2250
682 14900 2050
683 15250 2000
684 15400 2050
990 15950 2300
989 15800 2300
988 15650 2300
685 15100 2250
686 14900 2300
688 14500 2350
689 14500 2550
692 14950 2750
693 14900 2950
691 14750 2750
690 14550 2800
721 14050 2800
717 14200 2800
716 14200 3000
696 14450 3300
695 14550 3100
694 14700 3150
697 14600 3600
969 15250 3450
970 15350 3050
987 15500 2800
986 15650 2800
985 15800 2800
984 15950 2800
983 15950 2950
971 15500 3200
972 15500 3300
981 15648 3206
982 15648 3099
980 15754 3206
979 15950 3450
978 15950 3650
950 16350 3800
949 16450 3900
948 16850 3800
947 16850 3900
946 16850 4050
945 16850 4150
952 16450 4150
951 16350 4050
977 15950 3750
975 15648 3450
976 15754 3557
974 15648 3556
973 15600 3650
967 15500 3800
965 15600 4150
964 15600 4400
993 15950 4950
953 16150 4900
954 16200 5050
955 16200 5300
942 16600 5100
944 16850 4750
943 16850 4900
941 16600 5500
940 16300 5500
938 16100 5700
937 16200 5800
933 16300 6000
936 16104 5950
934 16103 6057
935 15998 6057
958 15606 5606
959 15499 5607
770 15250 5700
771 15250 5850
772 15200 6000
773 15200 6150
775 15050 6150
760 14650 6150
784 14300 6500
783 14550 6550
781 14650 6550
780 14800 6450
779 14900 6550
778 15050 6650
776 15500 6600
777 15500 7000
913 15400 7350
914 15450 7650
915 15500 7850
926 16100 8000
916 15900 8350
904 15650 8500
905 15500 8450
906 15500 8600
903 15650 8600
917 15950 8600
918 16000 8700
922 16199 8750
902 15850 8850
901 15750 8850
900 15750 8950
899 15650 9200
919 16000 9000
920 16100 9000
887 16200 9150
888 16300 9350
886 16450 9250
889 16200 9650
891 16100 9800
890 16200 9800
877 16300 9950
892 16000 10050
893 15900 10050
846 15750 10200
894 15700 9950
896 15600 9800
898 15500 9600
897 15450 9750
842 15100 9750
895 15600 10050
845 15600 10250
844 15450 10250
843 15100 10250
851 15150 10550
852 15100 10850
858 15100 11100
857 15450 11150
854 15550 11050
864 16000 11150
865 16150 11050
866 16450 11250
863 16050 11350
861 15950 11550
859 15450 11650
860 15550 11550
862 15850 11350
856 15700 11150
855 15650 11050
853 15450 10850
850 15450 10550
849 15650 10400
848 15700 10300
847 15900 10300
875 16350 10200
874 16200 10300
873 16400 10450
867 16450 10650
868 16500 10500
869 16700 10500
872 16550 10400
871 16600 10250
870 16700 10200
876 16500 10050
878 16500 9800
879 16600 9750
880 16800 9650
881 16800 9350
882 16800 9150
883 16800 9000
884 16500 9000
885 16400 9000
921 16199 8856
923 16305 8749
925 16250 8500
924 16250 8600
927 16400 8350
928 16700 8000
930 16500 7350
931 16600 6750
932 16600 6600
929 16850 7650
2 1050 2750
